Customer_Purchase_History,Sales_Level,Purchase_Number,Salary,Marketing_Time,Alternative,Discount,Marketing_Channel,Brand_Review,Awareness
0.11,0.95,7,3000,2.5,0,0,Social Media,medium,1
0.1,0.83,6,2580,2.5,0,0,Social Media,low,1
0.4,0.56,2,1310,2,0,0,Social Media,low,1
0.82,0.86,5,2430,3,0,0,Social Media,low,1
0.1,0.82,6,2660,2.5,0,0,Social Media,low,1
0.37,0.45,2,1420,2,0,0,Social Media,low,1
0.36,0.51,2,1350,2,0,0,Social Media,low,1
0.56,0.71,4,2960,1.5,0,0,Social Media,medium,1
0.1,0.97,6,2470,2.5,0,0,Social Media,medium,1
0.77,1,5,2290,3,0,0,Social Media,low,1
0.81,0.98,5,2450,3,0,0,Social Media,low,1
0.39,0.54,2,1270,2,0,0,Social Media,low,1
0.09,0.94,6,2830,3,0,0,Social Media,low,1
0.44,0.46,2,1430,2,0,0,Social Media,low,1
0.1,0.84,5,2980,2.5,0,0,Social Media,low,1
0.1,0.87,6,2860,2.5,0,0,Social Media,medium,1
0.8,0.85,4,2730,3,0,0,Social Media,low,1
0.44,0.54,2,1510,2,0,0,Social Media,low,1
0.39,0.51,2,1290,2,0,0,Social Media,low,1
0.87,0.94,4,2740,3,0,0,Social Media,low,1
0.74,0.99,4,2330,3,0,0,Social Media,low,1
0.1,0.95,7,2890,2.5,0,0,Social Media,low,1
0.74,0.82,4,2390,3.5,0,0,Social Media,low,1
0.09,0.8,6,3010,3,0,0,Social Media,medium,1
0.11,0.94,7,2440,2.5,0,0,Social Media,medium,1
0.1,0.77,6,2550,2.5,0,0,Social Media,low,1
0.09,0.87,5,2630,2.5,0,0,Social Media,low,1
0.86,0.84,5,2220,3,0,0,Social Media,low,1
0.11,0.9,6,2630,2.5,0,0,Social Media,low,1
0.37,0.46,2,1570,2,0,0,Social Media,low,1
0.11,0.92,7,3070,2.5,0,0,Social Media,low,1
0.11,0.79,6,2920,2.5,0,0,Social Media,low,1
0.1,0.88,7,2670,2.5,0,0,Social Media,medium,1
0.11,0.95,6,2450,2.5,0,0,Social Media,low,1
0.11,0.94,6,2640,2.5,0,0,Social Media,low,1
0.46,0.57,2,1540,2,0,0,Social Media,low,1
0.37,0.46,2,1490,2,0,0,Social Media,low,1
0.46,0.5,2,1570,2,0,0,Social Media,low,1
0.43,0.57,2,1270,2,0,0,Social Media,low,1
0.1,0.83,6,2690,2.5,0,0,Social Media,low,1
0.42,0.75,3,2180,2.5,0,0,Social Media,medium,1
0.36,0.5,2,1320,2,0,0,Social Media,low,1
0.43,0.51,2,1300,2,0,0,Social Media,low,1
0.4,0.5,2,1270,2,0,0,Social Media,low,1
0.86,0.84,4,2460,3.5,0,0,Social Media,low,1
0.38,0.49,2,1450,2,0,0,Social Media,low,1
0.46,0.45,2,1380,2,0,1,Social Media,low,1
0.77,0.92,5,2350,3,0,0,Social Media,low,1
0.44,0.54,2,1270,2,0,0,Social Media,medium,1
0.41,0.5,2,1280,2,0,0,Social Media,low,1
0.44,0.53,2,1540,2,0,0,Social Media,low,1
0.37,0.56,2,1380,2,0,0,Social Media,low,1
0.11,0.86,6,3080,2.5,0,0,Social Media,low,1
0.1,0.93,6,2690,2.5,0,0,Social Media,low,1
0.7,0.74,6,1360,2,0,0,Social Media,low,1
0.39,0.48,2,1610,2,0,0,Social Media,low,1
0.66,0.47,7,1560,1.5,0,0,Social Media,medium,1
0.11,0.77,7,2730,2.5,0,0,Social Media,low,1
0.84,0.83,5,2380,3,0,0,Social Media,low,1
0.78,0.94,5,2710,3.5,0,0,Social Media,low,1
0.43,0.53,2,1450,2,0,0,Social Media,low,1
0.36,0.55,2,1520,2,0,0,Social Media,low,1
0.43,0.47,2,1280,2,0,0,Social Media,low,1
0.92,1,5,2590,3,0,0,Social Media,low,1
0.82,0.86,4,2640,3,0,0,Social Media,medium,1
0.1,0.81,6,3040,2.5,0,0,Social Media,medium,1
0.36,0.54,2,1360,2,0,0,Social Media,low,1
0.92,0.94,5,3070,3,0,0,Social Media,low,1
0.11,0.87,5,3030,2.5,0,0,Social Media,low,1
0.39,0.56,2,1560,2,0,0,Social Media,low,1
0.11,0.95,6,2710,2.5,0,0,Social Media,low,1
0.75,0.86,5,2600,3,0,0,Social Media,low,1
0.38,0.46,2,1440,2,0,0,Social Media,low,1
0.79,1,4,2290,3,1,0,Social Media,medium,1
0.09,0.92,6,2610,2.5,0,0,Social Media,medium,1
0.37,0.48,2,1290,2,0,0,Social Media,medium,1
0.09,0.78,6,2440,2.5,0,0,Social Media,low,1
0.09,0.84,6,2580,2.5,0,0,Social Media,low,1
0.1,0.8,7,2920,3,0,0,Social Media,low,1
0.36,0.48,2,1520,2,0,0,Social Media,low,1
0.9,0.95,5,2750,2,0,0,Social Media,low,1
0.88,0.87,4,2350,3.5,0,0,Social Media,low,1
0.1,0.85,7,2610,2.5,0,0,Social Media,medium,1
0.1,0.89,5,2700,2.5,0,0,Social Media,medium,1
0.11,0.93,6,2900,2.5,0,0,Social Media,medium,1
0.37,0.47,2,1490,2,0,0,Social Media,medium,1
0.37,0.48,2,1600,2,0,0,Social Media,low,1
0.86,0.91,5,2650,3,0,0,Social Media,low,1
0.39,0.57,2,1560,2,0,0,Social Media,low,1
0.42,0.97,6,2590,2.5,0,0,Social Media,high,1
0.43,0.56,2,1580,2,0,0,Social Media,low,1
0.09,0.84,7,3070,2.5,0,0,Social Media,medium,1
0.44,0.53,2,1520,2,0,0,Social Media,medium,1
0.81,0.98,5,2370,3,0,0,Social Media,medium,1
0.1,0.79,7,2840,2.5,0,0,Social Media,medium,1
0.38,0.55,2,1340,2,0,0,Social Media,low,1
0.09,0.87,7,2780,2.5,0,0,Social Media,low,1
0.74,0.97,5,2380,3,0,0,Social Media,low,1
0.44,0.56,2,1270,2,0,0,Social Media,low,1
0.39,0.46,2,1270,2,0,0,Social Media,low,1
0.36,0.48,2,1480,2,1,0,Social Media,medium,1
0.75,0.88,5,2700,3,0,0,Social Media,high,1
0.81,0.81,4,2180,3,1,0,Social Media,low,1
0.4,0.55,2,1500,2,0,0,Social Media,medium,1
0.83,0.83,5,2600,3,0,0,Social Media,medium,1
0.41,0.52,2,1270,2,0,0,Social Media,medium,1
0.39,0.51,2,1390,2,0,0,Social Media,low,1
0.09,0.78,7,2900,2.5,0,0,Social Media,low,1
0.45,0.5,2,1570,2,0,0,Social Media,medium,1
0.29,0.48,2,2490,2.5,0,0,Social Media,medium,1
0.46,0.46,2,1450,2,0,0,Social Media,high,1
0.11,0.83,6,2620,3,0,0,Social Media,low,1
0.75,0.89,5,2720,3,0,0,Social Media,medium,1
0.4,0.5,2,1290,2,0,0,Social Media,medium,1
0.4,0.45,2,1400,2,0,0,Social Media,low,1
0.37,0.48,2,1540,2,0,0,Social Media,low,1
0.37,0.52,2,1400,2,0,0,Social Media,medium,1
0.43,0.45,2,1460,2,0,0,Social Media,medium,1
0.43,0.57,2,1420,2,0,0,Social Media,medium,1
0.4,0.53,2,1550,2,0,0,Social Media,high,1
0.1,0.89,7,2850,2.5,0,0,Social Media,low,1
0.76,0.99,4,2530,3,1,0,Social Media,medium,1
0.41,0.48,2,1410,2,0,0,Social Media,low,1
0.39,0.51,2,1550,2,0,0,Social Media,low,1
0.4,0.46,2,1560,2,0,0,Social Media,medium,1
0.45,0.52,2,1430,2,0,0,Social Media,medium,1
0.84,0.93,4,2500,3,0,0,Social Media,medium,1
0.1,0.68,3,1790,2,0,0,Social Media,medium,1
0.72,0.99,5,2570,3,0,0,Social Media,high,1
0.4,0.5,2,1270,2,0,0,Social Media,low,1
0.38,0.47,2,1400,2,1,0,Social Media,low,1
0.75,0.98,4,2450,3,0,0,Social Media,low,1
0.09,0.96,6,2810,2.5,0,0,Social Media,medium,1
0.9,0.81,5,2640,3,0,0,Social Media,medium,1
0.1,0.81,6,3080,2.5,0,0,Social Media,medium,1
0.43,0.48,2,1470,2,0,0,Social Media,medium,1
0.41,0.55,2,1590,2,0,0,Social Media,medium,1
0.41,0.57,2,1540,2,0,0,Social Media,medium,1
0.83,0.95,5,2300,3,0,0,Social Media,medium,1
0.85,1,6,2600,2,1,0,Social Media,low,1
0.1,0.96,6,2640,2.5,0,0,Social Media,medium,1
0.14,0.55,6,1750,3,0,0,Social Media,medium,1
0.41,0.51,2,1590,2,0,0,Social Media,medium,1
0.44,0.55,2,1280,2,0,1,Social Media,medium,1
0.82,0.94,5,2320,3,1,0,Social Media,medium,1
0.67,0.54,3,1660,3,0,0,Social Media,medium,1
0.56,0.86,5,2520,1.5,0,0,Social Media,medium,1
0.76,0.98,5,2420,3,0,0,Social Media,low,1
0.37,0.53,2,1400,2,0,0,Social Media,medium,1
0.46,0.5,2,1460,2,0,0,Social Media,medium,1
0.1,0.89,6,2590,3,0,0,Social Media,medium,1
0.37,0.46,2,1270,2,0,0,Social Media,medium,1
0.4,0.48,2,1610,2,0,0,Social Media,medium,1
0.09,0.78,6,2600,2.5,0,0,Social Media,medium,1
0.88,0.97,4,2550,3,1,0,Social Media,low,1
0.09,0.85,7,3070,2.5,0,0,Social Media,low,1
0.43,0.5,2,1520,2,0,0,Social Media,medium,1
0.38,0.5,2,1440,2,0,0,Social Media,medium,1
0.83,1,5,2690,3,0,0,Social Media,medium,1
0.11,0.82,7,2850,2.5,0,0,Social Media,medium,1
0.43,0.52,2,1360,2,0,0,Social Media,medium,1
0.11,0.88,6,2940,2.5,0,0,Social Media,medium,1
0.1,0.86,6,2470,2.5,0,0,Social Media,medium,1
0.1,0.79,6,2750,2.5,0,0,Social Media,low,1
0.44,0.52,2,1410,2,0,0,Social Media,low,1
0.1,0.83,7,3020,3,0,0,Social Media,medium,1
0.11,0.89,6,2680,2.5,0,0,Social Media,medium,1
0.87,0.88,5,2400,3,0,0,Social Media,medium,1
0.39,0.49,2,1270,2,0,0,Social Media,medium,1
0.1,0.94,7,2640,2.5,0,0,Social Media,medium,1
0.9,0.92,4,2710,3,0,0,Social Media,medium,1
0.42,0.57,2,1470,2,1,0,Social Media,low,1
0.84,0.91,5,2320,3.5,0,0,Social Media,low,1
0.41,0.55,2,1610,2,0,0,Social Media,low,1
0.53,0.76,5,1320,3.5,0,0,Social Media,low,1
0.42,0.47,2,1390,2,1,0,Social Media,medium,1
0.36,0.5,2,1310,2,0,0,Social Media,medium,1
0.38,0.52,2,1610,2,0,0,Social Media,medium,1
0.44,0.56,2,1560,2,0,0,Social Media,medium,1
0.66,0.91,5,2480,2.5,0,0,Social Media,low,1
0.85,0.91,5,2260,3,0,0,Social Media,medium,1
0.11,0.93,7,3080,2.5,0,0,Social Media,medium,1
0.1,0.95,6,2440,3,0,0,Social Media,medium,1
0.36,0.56,2,1320,2,0,0,Social Media,medium,1
0.11,0.94,6,2860,2.5,0,0,Social Media,medium,1
0.81,0.7,6,1610,2.5,0,0,Social Media,medium,1
0.74,0.99,2,2770,2,0,0,Social Media,medium,1
0.79,0.59,4,1390,2,0,1,Social Media,low,1
0.42,0.48,2,1290,2,0,0,Social Media,low,1
0.74,1,4,2490,3,0,0,Social Media,low,1
0.73,0.87,5,2570,3,0,0,Social Media,low,1
0.09,0.96,6,2450,2.5,0,0,Social Media,low,1
0.45,0.53,2,1550,2,0,0,Social Media,low,1
0.11,0.8,6,2560,2.5,0,0,Social Media,low,1
0.11,0.87,6,3060,2.5,0,0,Social Media,low,1
0.39,0.5,2,1360,2,0,0,Social Media,low,1
0.45,0.46,2,1530,2,0,0,Social Media,low,1
0.4,0.53,2,1510,2,0,0,Social Media,low,1
0.36,0.51,2,1550,2,0,0,Social Media,low,1
0.36,0.48,2,1580,2,0,0,Social Media,low,1
0.9,0.98,5,2450,3,0,0,Social Media,low,1
0.43,0.53,2,1310,2,0,0,Social Media,low,1
0.87,0.9,5,2520,3,0,0,Social Media,low,1
0.83,0.85,4,2550,3,0,0,Social Media,low,1
0.4,0.46,2,1280,2,0,0,Social Media,low,1
0.87,0.84,5,2310,3,0,0,Social Media,low,1
0.41,0.49,2,1460,2,0,0,Social Media,low,1
0.11,0.91,6,3080,2.5,1,0,Social Media,low,1
0.1,0.93,6,2530,2.5,0,0,Social Media,medium,1
0.38,0.51,2,1460,2,0,0,Social Media,medium,1
0.45,0.55,2,1510,2,0,0,Social Media,medium,1
0.11,0.95,7,3000,2.5,0,0,Social Media,medium,1
0.1,0.83,6,2580,2.5,0,0,Social Media,low,1
0.4,0.56,2,1310,2,0,0,Social Media,low,1
0.82,0.86,5,2430,3,0,0,Social Media,low,1
0.1,0.82,6,2660,2.5,0,0,Social Media,low,1
0.37,0.45,2,1420,2,0,0,Social Media,low,1
0.36,0.51,2,1350,2,0,0,Social Media,low,1
0.56,0.71,4,2960,1.5,0,0,Social Media,medium,1
0.1,0.97,6,2470,2.5,0,0,Social Media,medium,1
0.77,1,5,2290,3,0,0,Social Media,low,1
0.81,0.98,5,2450,3,0,0,Social Media,low,1
0.39,0.54,2,1270,2,0,0,Social Media,low,1
0.09,0.94,6,2830,3,0,0,Social Media,low,1
0.44,0.46,2,1430,2,0,0,Social Media,low,1
0.1,0.84,5,2980,2.5,0,0,Social Media,low,1
0.1,0.87,6,2860,2.5,0,0,Social Media,medium,1
0.8,0.85,4,2730,3,0,0,Social Media,low,1
0.44,0.54,2,1510,2,0,0,Social Media,low,1
0.39,0.51,2,1290,2,0,0,Social Media,low,1
0.87,0.94,4,2740,3,0,0,Social Media,low,1
0.74,0.99,4,2330,3,0,0,Social Media,low,1
0.1,0.95,7,2890,2.5,0,0,Social Media,low,1
0.74,0.82,4,2390,3.5,0,0,Social Media,low,1
0.09,0.8,6,3010,3,0,0,Social Media,medium,1
0.11,0.94,7,2440,2.5,0,0,Social Media,medium,1
0.1,0.77,6,2550,2.5,0,0,Social Media,low,1
0.09,0.87,5,2630,2.5,0,0,Social Media,low,1
0.86,0.84,5,2220,3,0,0,Social Media,low,1
0.11,0.9,6,2630,2.5,0,0,Social Media,low,1
0.37,0.46,2,1570,2,0,0,Social Media,low,1
0.11,0.92,7,3070,2.5,0,0,Social Media,low,1
0.11,0.79,6,2920,2.5,0,0,Social Media,low,1
0.1,0.88,7,2670,2.5,0,0,Social Media,medium,1
0.11,0.95,6,2450,2.5,0,0,Social Media,low,1
0.11,0.94,6,2640,2.5,0,0,Social Media,low,1
0.46,0.57,2,1540,2,0,0,Social Media,low,1
0.37,0.46,2,1490,2,0,0,Social Media,low,1
0.46,0.5,2,1570,2,0,0,Social Media,low,1
0.43,0.57,2,1270,2,0,0,Social Media,low,1
0.1,0.83,6,2690,2.5,0,0,Social Media,low,1
0.42,0.75,3,2180,2.5,0,0,Social Media,medium,1
0.36,0.5,2,1320,2,0,0,Social Media,low,1
0.43,0.51,2,1300,2,0,0,Social Media,low,1
0.4,0.5,2,1270,2,0,0,Social Media,low,1
0.86,0.84,4,2460,3.5,0,0,Social Media,low,1
0.38,0.49,2,1450,2,0,0,Social Media,low,1
0.46,0.45,2,1380,2,0,1,Social Media,low,1
0.77,0.92,5,2350,3,0,0,Social Media,low,1
0.44,0.54,2,1270,2,0,0,Social Media,medium,1
0.85,0.91,5,2260,3,0,0,Social Media,medium,1
0.11,0.93,7,3080,2.5,0,0,Social Media,medium,1
0.1,0.95,6,2440,3,0,0,Social Media,medium,1
0.36,0.56,2,1320,2,0,0,Social Media,medium,1
0.11,0.94,6,2860,2.5,0,0,Social Media,medium,1
0.81,0.7,6,1610,2.5,0,0,Social Media,medium,1
0.74,0.99,2,2770,2,0,0,Social Media,medium,1
0.79,0.59,4,1390,2,0,1,Social Media,low,1
0.42,0.48,2,1290,2,0,0,Social Media,low,1
0.74,1,4,2490,3,0,0,Social Media,low,1
0.73,0.87,5,2570,3,0,0,Social Media,low,1
0.09,0.96,6,2450,2.5,0,0,Social Media,low,1
0.45,0.53,2,1550,2,0,0,Social Media,low,1
0.11,0.8,6,2560,2.5,0,0,Social Media,low,1
0.11,0.87,6,3060,2.5,0,0,Social Media,low,1
0.39,0.5,2,1360,2,0,0,Social Media,low,1
0.45,0.46,2,1530,2,0,0,Social Media,low,1
0.4,0.53,2,1510,2,0,0,Social Media,low,1
0.36,0.51,2,1550,2,0,0,Social Media,low,1
0.36,0.48,2,1580,2,0,0,Social Media,low,1
0.9,0.98,5,2450,3,0,0,Social Media,low,1
0.43,0.53,2,1310,2,0,0,Social Media,low,1
0.87,0.9,5,2520,3,0,0,Social Media,low,1
0.83,0.85,4,2550,3,0,0,Social Media,low,1
0.4,0.46,2,1280,2,0,0,Social Media,low,1
0.87,0.84,5,2310,3,0,0,Social Media,low,1
0.41,0.49,2,1460,2,0,0,Social Media,low,1
0.11,0.91,6,3080,2.5,1,0,Social Media,low,1
0.1,0.93,6,2530,2.5,0,0,Social Media,medium,1
0.38,0.51,2,1460,2,0,0,Social Media,medium,1
0.45,0.55,2,1510,2,0,0,Social Media,medium,1
0.11,0.95,7,3000,2.5,0,0,Social Media,medium,1
0.1,0.83,6,2580,2.5,0,0,Social Media,low,1
0.4,0.56,2,1310,2,0,0,Social Media,low,1
0.82,0.86,5,2430,3,0,0,Social Media,low,1
0.1,0.82,6,2660,2.5,0,0,Social Media,low,1
0.37,0.45,2,1420,2,0,0,Social Media,low,1
0.36,0.51,2,1350,2,0,0,Social Media,low,1
0.56,0.71,4,2960,1.5,0,0,Social Media,medium,1
0.1,0.97,6,2470,2.5,0,0,Social Media,medium,1
0.77,1,5,2290,3,0,0,Social Media,low,1
0.81,0.98,5,2450,3,0,0,Social Media,low,1
0.39,0.54,2,1270,2,0,0,Social Media,low,1
0.09,0.94,6,2830,3,0,0,Social Media,low,1
0.44,0.46,2,1430,2,0,0,Social Media,low,1
0.1,0.84,5,2980,2.5,0,0,Social Media,low,1
0.1,0.87,6,2860,2.5,0,0,Social Media,medium,1
0.8,0.85,4,2730,3,0,0,Social Media,low,1
0.44,0.54,2,1510,2,0,0,Social Media,low,1
0.39,0.51,2,1290,2,0,0,Social Media,low,1
0.87,0.94,4,2740,3,0,0,Social Media,low,1
0.74,0.99,4,2330,3,0,0,Social Media,low,1
0.1,0.95,7,2890,2.5,0,0,Social Media,low,1
0.74,0.82,4,2390,3.5,0,0,Social Media,low,1
0.09,0.8,6,3010,3,0,0,Social Media,medium,1
0.11,0.94,7,2440,2.5,0,0,Social Media,medium,1
0.1,0.77,6,2550,2.5,0,0,Social Media,low,1
0.09,0.87,5,2630,2.5,0,0,Social Media,low,1
0.86,0.84,5,2220,3,0,0,Social Media,low,1
0.11,0.9,6,2630,2.5,0,0,Social Media,low,1
0.37,0.46,2,1570,2,0,0,Social Media,low,1
0.11,0.92,7,3070,2.5,0,0,Social Media,low,1
0.11,0.79,6,2920,2.5,0,0,Social Media,low,1
0.1,0.88,7,2670,2.5,0,0,Social Media,medium,1
0.1,0.79,6,2750,2.5,0,0,Social Media,low,1
0.44,0.52,2,1410,2,0,0,Social Media,low,1
0.1,0.83,7,3020,3,0,0,Social Media,medium,1
0.11,0.89,6,2680,2.5,0,0,Social Media,medium,1
0.87,0.88,5,2400,3,0,0,Social Media,medium,1
0.39,0.49,2,1270,2,0,0,Social Media,medium,1
0.1,0.94,7,2640,2.5,0,0,Social Media,medium,1
0.9,0.92,4,2710,3,0,0,Social Media,medium,1
0.42,0.57,2,1470,2,1,0,Social Media,low,1
0.85,0.91,5,2260,3,0,0,Social Media,medium,1
0.11,0.93,7,3080,2.5,0,0,Social Media,medium,1
0.1,0.95,6,2440,3,0,0,Social Media,medium,1
0.36,0.56,2,1320,2,0,0,Social Media,medium,1
0.11,0.94,6,2860,2.5,0,0,Social Media,medium,1
0.81,0.7,6,1610,2.5,0,0,Social Media,medium,1
0.74,0.99,2,2770,2,0,0,Social Media,medium,1
0.79,0.59,4,1390,2,0,1,Social Media,low,1
0.42,0.48,2,1290,2,0,0,Social Media,low,1
0.74,1,4,2490,3,0,0,Social Media,low,1
0.73,0.87,5,2570,3,0,0,Social Media,low,1
0.09,0.96,6,2450,2.5,0,0,Social Media,low,1
0.45,0.53,2,1550,2,0,0,Social Media,low,1
0.11,0.8,6,2560,2.5,0,0,Social Media,low,1
0.11,0.87,6,3060,2.5,0,0,Social Media,low,1
0.39,0.5,2,1360,2,0,0,Social Media,low,1
0.45,0.46,2,1530,2,0,0,Social Media,low,1
0.4,0.53,2,1510,2,0,0,Social Media,low,1
0.36,0.51,2,1550,2,0,0,Social Media,low,1
0.36,0.48,2,1580,2,0,0,Social Media,low,1
0.9,0.98,5,2450,3,0,0,Social Media,low,1
0.43,0.53,2,1310,2,0,0,Social Media,low,1
0.87,0.9,5,2520,3,0,0,Social Media,low,1
0.83,0.85,4,2550,3,0,0,Social Media,low,1
0.4,0.46,2,1280,2,0,0,Social Media,low,1
0.87,0.84,5,2310,3,0,0,Social Media,low,1
0.41,0.49,2,1460,2,0,0,Social Media,low,1
0.11,0.91,6,3080,2.5,1,0,Social Media,low,1
0.1,0.93,6,2530,2.5,0,0,Social Media,medium,1
0.38,0.51,2,1460,2,0,0,Social Media,medium,1
0.45,0.55,2,1510,2,0,0,Social Media,medium,1
0.11,0.95,7,3000,2.5,0,0,Social Media,medium,1
0.1,0.83,6,2580,2.5,0,0,Social Media,low,1
0.4,0.56,2,1310,2,0,0,Social Media,low,1
0.82,0.86,5,2430,3,0,0,Social Media,low,1
0.1,0.82,6,2660,2.5,0,0,Social Media,low,1
0.37,0.45,2,1420,2,0,0,Social Media,low,1
0.36,0.51,2,1350,2,0,0,Social Media,low,1
0.56,0.71,4,2960,1.5,0,0,Social Media,medium,1
0.1,0.97,6,2470,2.5,0,0,Social Media,medium,1
0.77,1,5,2290,3,0,0,Social Media,low,1
0.81,0.98,5,2450,3,0,0,Social Media,low,1
0.39,0.54,2,1270,2,0,0,Social Media,low,1
0.09,0.94,6,2830,3,0,0,Social Media,low,1
0.44,0.46,2,1430,2,0,0,Social Media,low,1
0.1,0.84,5,2980,2.5,0,0,Social Media,low,1
0.1,0.87,6,2860,2.5,0,0,Social Media,medium,1
0.8,0.85,4,2730,3,0,0,Social Media,low,1
0.44,0.54,2,1510,2,0,0,Social Media,low,1
0.39,0.51,2,1290,2,0,0,Social Media,low,1
0.87,0.94,4,2740,3,0,0,Social Media,low,1
0.74,0.99,4,2330,3,0,0,Social Media,low,1
0.1,0.95,7,2890,2.5,0,0,Social Media,low,1
0.74,0.82,4,2390,3.5,0,0,Social Media,low,1
0.09,0.8,6,3010,3,0,0,Social Media,medium,1
0.11,0.94,7,2440,2.5,0,0,Social Media,medium,1
0.1,0.77,6,2550,2.5,0,0,Social Media,low,1
0.09,0.87,5,2630,2.5,0,0,Social Media,low,1
0.86,0.84,5,2220,3,0,0,Social Media,low,1
0.11,0.9,6,2630,2.5,0,0,Social Media,low,1
0.37,0.46,2,1570,2,0,0,Social Media,low,1
0.11,0.92,7,3070,2.5,0,0,Social Media,low,1
0.11,0.79,6,2920,2.5,0,0,Social Media,low,1
0.1,0.88,7,2670,2.5,0,0,Social Media,medium,1
0.11,0.95,6,2450,2.5,0,0,Social Media,low,1
0.11,0.94,6,2640,2.5,0,0,Social Media,low,1
0.46,0.57,2,1540,2,0,0,Social Media,low,1
0.37,0.46,2,1490,2,0,0,Social Media,low,1
0.46,0.5,2,1570,2,0,0,Social Media,low,1
0.43,0.57,2,1270,2,0,0,Social Media,low,1
0.1,0.83,6,2690,2.5,0,0,Social Media,low,1
0.42,0.75,3,2180,2.5,0,0,Social Media,medium,1
0.36,0.5,2,1320,2,0,0,Social Media,low,1
0.43,0.51,2,1300,2,0,0,Social Media,low,1
0.4,0.5,2,1270,2,0,0,Social Media,low,1
0.86,0.84,4,2460,3.5,0,0,Social Media,low,1
0.38,0.49,2,1450,2,0,0,Social Media,low,1
0.46,0.45,2,1380,2,0,1,Social Media,low,1
0.77,0.92,5,2350,3,0,0,Social Media,low,1
0.44,0.54,2,1270,2,0,0,Social Media,medium,1
0.41,0.5,2,1280,2,0,0,Social Media,low,1
0.44,0.53,2,1540,2,0,0,Social Media,low,1
0.37,0.56,2,1380,2,0,0,Social Media,low,1
0.11,0.86,6,3080,2.5,0,0,Social Media,low,1
0.1,0.93,6,2690,2.5,0,0,Social Media,low,1
0.7,0.74,6,1360,2,0,0,Social Media,low,1
0.39,0.48,2,1610,2,0,0,Social Media,low,1
0.66,0.47,7,1560,1.5,0,0,Social Media,medium,1
0.11,0.77,7,2730,2.5,0,0,Social Media,low,1
0.84,0.83,5,2380,3,0,0,Social Media,low,1
0.78,0.94,5,2710,3.5,0,0,Social Media,low,1
0.43,0.53,2,1450,2,0,0,Social Media,low,1
0.36,0.55,2,1520,2,0,0,Social Media,low,1
0.43,0.47,2,1280,2,0,0,Social Media,low,1
0.92,1,5,2590,3,0,0,Social Media,low,1
0.82,0.86,4,2640,3,0,0,Social Media,medium,1
0.1,0.81,6,3040,2.5,0,0,Social Media,medium,1
0.36,0.54,2,1360,2,0,0,Social Media,low,1
0.92,0.94,5,3070,3,0,0,Social Media,low,1
0.11,0.87,5,3030,2.5,0,0,Social Media,low,1
0.39,0.56,2,1560,2,0,0,Social Media,low,1
0.11,0.95,6,2710,2.5,0,0,Social Media,low,1
0.75,0.86,5,2600,3,0,0,Social Media,low,1
0.38,0.46,2,1440,2,0,0,Social Media,low,1
0.79,1,4,2290,3,1,0,Social Media,medium,1
0.09,0.92,6,2610,2.5,0,0,Social Media,medium,1
0.37,0.48,2,1290,2,0,0,Social Media,medium,1
0.09,0.78,6,2440,2.5,0,0,Social Media,low,1
0.09,0.84,6,2580,2.5,0,0,Social Media,low,1
0.1,0.8,7,2920,3,0,0,Social Media,low,1
0.36,0.48,2,1520,2,0,0,Social Media,low,1
0.9,0.95,5,2750,2,0,0,Social Media,low,1
0.88,0.87,4,2350,3.5,0,0,Social Media,low,1
0.1,0.85,7,2610,2.5,0,0,Social Media,medium,1
0.1,0.89,5,2700,2.5,0,0,Social Media,medium,1
0.11,0.93,6,2900,2.5,0,0,Social Media,medium,1
0.37,0.47,2,1490,2,0,0,Social Media,medium,1
0.37,0.48,2,1600,2,0,0,Social Media,low,1
0.86,0.91,5,2650,3,0,0,Social Media,low,1
0.39,0.57,2,1560,2,0,0,Social Media,low,1
0.42,0.97,6,2590,2.5,0,0,Social Media,high,1
0.43,0.56,2,1580,2,0,0,Social Media,low,1
0.09,0.84,7,3070,2.5,0,0,Social Media,medium,1
0.44,0.53,2,1520,2,0,0,Social Media,medium,1
0.81,0.98,5,2370,3,0,0,Social Media,medium,1
0.1,0.79,7,2840,2.5,0,0,Social Media,medium,1
0.38,0.55,2,1340,2,0,0,Social Media,low,1
0.09,0.87,7,2780,2.5,0,0,Social Media,low,1
0.74,0.97,5,2380,3,0,0,Social Media,low,1
0.44,0.56,2,1270,2,0,0,Social Media,low,1
0.39,0.46,2,1270,2,0,0,Social Media,low,1
0.36,0.48,2,1480,2,1,0,Social Media,medium,1
0.75,0.88,5,2700,3,0,0,Social Media,high,1
0.81,0.81,4,2180,3,1,0,Social Media,low,1
0.4,0.55,2,1500,2,0,0,Social Media,medium,1
0.83,0.83,5,2600,3,0,0,Social Media,medium,1
0.41,0.52,2,1270,2,0,0,Social Media,medium,1
0.39,0.51,2,1390,2,0,0,Social Media,low,1
0.09,0.78,7,2900,2.5,0,0,Social Media,low,1
0.45,0.5,2,1570,2,0,0,Social Media,medium,1
0.29,0.48,2,2490,2.5,0,0,Social Media,medium,1
0.46,0.46,2,1450,2,0,0,Social Media,high,1
0.11,0.83,6,2620,3,0,0,Social Media,low,1
0.75,0.89,5,2720,3,0,0,Social Media,medium,1
0.4,0.5,2,1290,2,0,0,Social Media,medium,1
0.4,0.45,2,1400,2,0,0,Social Media,low,1
0.37,0.48,2,1540,2,0,0,Social Media,low,1
0.37,0.52,2,1400,2,0,0,Social Media,medium,1
